$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -release  JUN 22, 2021 11:17:23

*RUN   1        : [1] INOS (INOS0001.WTH)   CSCER047 UAVA1901    1
 MODEL          : CSCER047 - Wheat
 EXPERIMENT     : UAVA1901 WH TRIGO PANDORA ROTACION
 DATA PATH      : C:\DSSAT47\SensWork\
 TREATMENT  1   : [1] INOS (INOS0001.WTH)   CSCER047
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 2015 259    46    31   3.2  -9.5 13.32  3.32  0.31  1.79  37.3  0.44 0.054  0.50   891    29   119   743   157   587     0  0.00     0     0   510     0     0 0.381  68.7     0     0   653   284  0.33  0.77  91.5  99.9  5.95  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.37  0.69  0.00  0.29
 2015 260    47    32   6.8  -9.8 13.39  3.39  0.32  2.84  62.6  0.45 0.055  0.51   948    29   127   792   161   631     0  0.00     0     0   553     0     0 0.421  69.8     0     0   688   283  0.34  0.77  90.3  99.9  5.36  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.31  0.00  0.28
 2015 261    48    33   4.8 -10.0 13.44  3.44  0.32  2.73  63.4  0.46 0.056  0.52  1005    29   136   841   163   678     0  0.00     0     0   599     0     0 0.452  71.2     0     0   713   283  0.35  0.77  88.7  99.9  5.72  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.04  0.52  0.00  0.28
 2015 262    49    34   7.7 -10.0 13.52  3.52  0.33  2.84  66.7  0.47 0.058  0.53  1066    29   145   893   168   725     0  0.00     0     0   643     0     0 0.504  72.0     0     0   752   282  0.35  0.77  87.5  99.9  5.62  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.24  0.00  0.28
 2015 263    50    35  11.2 -10.0 13.63  3.63  0.35  2.84  87.6  0.50 0.062  0.56  1146    29   157   961   178   782     0  0.00     0     0   695     0     0 0.585  72.3     0     0   809   282  0.37  0.78  86.3  84.0  4.15  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.27
 2015 264    51    36  10.1 -10.0 13.74  3.74  0.36  2.84  75.0  0.53 0.065  0.59  1214    28   167  1019   189   830     0  0.00     0     0   738     0     0 0.665  72.4     0     0   861   281  0.38  0.78  85.3  99.9  5.40  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.27
 2015 265    52    37  11.6 -10.0 13.85  3.85  0.38  2.84  56.1  0.56 0.070  0.63  1265    28   174  1062   201   862     0  0.00     0     0   762     0     0 0.761  71.8     0     0   920   280  0.39  0.78  85.2  99.9  7.48  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.26
 2015 266    53    38  11.5 -10.0 13.97  3.97  0.40  2.84  66.8  0.60 0.074  0.67  1326    28   183  1114   214   901     0  0.00     0     0   795     0     0 0.861  71.3     0     0   978   279  0.40  0.78  87.8  99.9  6.58  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.26
 2015 267    54    39  10.9 -10.0 21.07  4.08  0.41  2.84  63.7  0.63 0.079  0.71  1384    28   191  1164   227   937     0  0.00     0     0   824     0     0 0.960  70.8     0     0  1034   278  0.41  0.78  93.0  99.9  7.41  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.26
 2015 268    55    40   8.9 -10.0 21.16  4.17  0.43  2.84  55.4  0.66 0.083  0.74  1431    28   198  1204   237   967     0  0.00     0     0   848     0 3.364 1.045  70.4     0     0  1079   277  0.42  0.78  93.7  99.9  9.30  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.11  0.00  0.25
 2015 269    56    41   7.1 -10.0 21.23  4.25  0.43  2.84  40.1  0.67 0.085  0.75  1465    28   203  1233   243   990     0  0.00     0     0   867     0 6.055 1.115  70.4     0     0  1115   276  0.42  0.78  95.5  99.9 13.99  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.29  0.00  0.25
 2015 270    57    42  11.4 -10.0 21.35  4.36  0.45  2.84  27.1  0.71 0.090  0.80  1485    28   207  1250   258   992     0  0.00     0     0   862     0 10.37 1.231  69.0     0     0  1173   274  0.43  0.78  99.3  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.25
 2015 271    58    43  10.1 -10.0 21.45  4.46  0.47  2.84  95.7  0.74 0.095  0.84  1568    28   219  1321   272  1049     0  0.00     0     0   911     0 14.23 1.336  69.0     0     0  1225   273  0.44  0.78  98.6  91.3  5.63  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.24
 2015 272    59    44  10.7 -10.0 21.56  4.57  0.48  2.84  52.5  0.78 0.100  0.88  1612    28   226  1358   286  1072     0  0.00     0     0   925     0 18.32 1.453  68.2     0     0  1280   272  0.45  0.78  98.5  99.9 10.80  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.24
 2015 273    60    45   9.9 -10.0 21.66  4.67  0.50  2.84  39.9  0.81 0.105  0.92  1645    28   231  1385   299  1086     0  0.00     0     0   933     0 22.09 1.564  67.3     0     0  1330   271  0.46  0.79 107.6  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.01  0.00  0.24
 2015 274    61    46  11.2 -10.0 21.77  4.79  0.51  2.84 110.3  0.85 0.111  0.96  1741    28   245  1468   314  1154     0  0.00     0     0   991     0 26.41 1.694  67.5     0     0  1387   270  0.47  0.79 107.9  83.6  5.26  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.23
 2015 275    62    47  13.4 -10.0 21.91  4.93  0.53  2.84 141.6  0.89 0.118  1.01  1865    28   263  1574   332  1242     0  0.00     0     0  1068     0 31.59 1.859  67.8     0     0  1456   269  0.48  0.79 107.4  61.6  4.13  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.23
 2015 276    63    48  12.4 -10.0 22.04  5.05  0.55  2.84 136.1  0.94 0.125  1.07  1985    28   280  1677   352  1325     0  0.00     0     0  1138     0 36.39 2.022  67.9     0     0  1519   268  0.49  0.79 105.4  63.8  4.67  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.23
 2015 277    64    49  11.8 -10.0 22.16  5.17  0.58  2.84  87.0  1.02 0.137  1.16  2060    28   290  1742   385  1357     0  0.00     0     0  1152     0 40.40 2.187  66.1     0     0  1579   266  0.50  0.79 108.2  99.9  8.10  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.22
 2015 278    65    50   9.6 -10.0 22.26  5.27  0.60  2.84 109.0  1.09 0.147  1.23  2157    28   304  1825   410  1414     0  0.00     0     0  1194     0 43.69 2.325  65.4     0     0  1628   265  0.51  0.79 117.2  97.1  7.08  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.04  0.00  0.22
 2015 279    66    51   7.7 -10.0 22.33  5.35  0.62  2.84 153.4  1.13 0.153  1.28  2295    28   323  1944   426  1517     0  0.00     0     0  1287     0 46.34 2.443  66.2     0     0  1667   264  0.51  0.79 124.4  76.3  5.49  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.23  0.00  0.22
 2015 280    67    52   6.6 -10.0 22.40  5.42  0.62  2.84 114.6  1.15 0.157  1.31  2398    28   337  2032   437  1595     0  0.00     0     0  1358     0 48.60 2.548  66.8     0     0  1701   264  0.52  0.79 126.1  99.9  8.05  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.34  0.00  0.21
 2015 281    68    53   7.4 -10.0 22.48  5.49  0.64  2.84 192.5  1.19 0.162  1.35  2572    28   361  2183   452  1731     0  0.00     0     0  1485     0 51.16 2.673  68.0     0     0  1739   263  0.52  0.79 124.5  60.1  4.79  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.26  0.00  0.21
 2015 282    69    54   9.1 -10.0 22.57  5.58  0.65  2.84 207.7  1.24 0.171  1.42  2759    28   386  2345   475  1870     0  0.00     0     0  1610     0 54.31 2.837  68.7     0     0  1785   262  0.53  0.80 121.4  52.4  4.58  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.09  0.00  0.21
 2015 283    70    55  10.5 -10.0 22.68  5.69  0.67  2.84 215.1  1.32 0.182  1.50  2953    28   412  2512   504  2008     0  0.00     0     0  1729     0 57.95 3.040  68.8     0     0  1839   261  0.54  0.80 118.3  47.6  4.57  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.20
 2015 284    71    56  10.6 -10.0 22.78  5.80  0.69  2.84 222.9  1.39 0.194  1.58  3154    28   439  2686   534  2152     0  0.00     0     0  1855     0 61.62 3.257  69.0     0     0  1892   260  0.55  0.80 115.2  44.3  4.66  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.20
 2015 285    72    57   9.9 -10.0 22.89  5.90  0.71  2.84  60.1  1.46 0.204  1.66  3205    28   446  2731   563  2168     0  0.00     0     0  1856     0 65.09 3.475  68.0     0     0  1943   259  0.56  0.80 116.8  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.20
 2015 286    73    58   9.6 -10.0 22.98  6.00  0.73  2.84  70.7  1.52 0.213  1.74  3267    28   454  2784   589  2195     0  0.00     0     0  1868     0 68.44 3.689  67.1     0     0  1992   259  0.57  0.80 121.1  99.9 15.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.04  0.00  0.20
 2015 287    74    59   8.4 -10.0 23.07  6.08  0.74  2.84 153.6  1.59 0.224  1.82  3407    28   472  2906   618  2288     0  0.00     0     0  1943     0 69.77 3.880  66.9     0     0  2035   258  0.57  0.80 119.9  72.7  8.10  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.16  0.00  0.00
 2015 288    75    60   7.4 -10.0 23.18  6.16  0.76  2.84 196.0  1.66 0.235  1.89  3586    28   495  3062   645  2417     0  0.00     0     0  2055     0 70.95 4.055  67.1     0     0  2092   257  0.58  0.80 117.6  57.0  6.73  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.26  0.00  0.00
 2015 289    76    61   8.6 -10.0 23.31  6.25  0.77  2.84 259.8  1.75 0.249  2.00  3824    28   526  3269   682  2587     0  0.00     0     0  2200     0 72.32 4.268  67.3     0     0  2157   256  0.59  0.80 114.5  40.1  5.10  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.14  0.00  0.00
 2015 290    77    62  10.6 -10.0 23.48  6.36  0.80  2.84 237.3  1.87 0.271  2.15  4040    28   553  3459   736  2723     0  0.00     0     0  2299     0 74.01 4.547  66.5     0     0  2239   255  0.60  0.81 111.8  40.4  5.59  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 291    78    63  10.6 -10.0 23.64  6.46  0.82  2.84 208.3  2.00 0.292  2.30  4231    28   577  3626   790  2836     0  0.00     0     0  2373     0 75.70 4.838  65.5     0     0  2319   254  0.61  0.81 109.7  45.6  6.76  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 292    79    64   9.6 -10.0 23.78  6.56  0.83  2.84 161.5  2.11 0.311  2.42  4378    28   595  3755   837  2918     0  0.00     0     0  2421     0 77.23 5.114  64.5     0     0  2392   252  0.61  0.81 108.3  59.5  9.31  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.04  0.00  0.00
 2015 293    80    65  10.6  -9.9 30.36  6.67  0.85  2.84 193.1  2.24 0.334  2.58  4555    28   616  3910   891  3019     0  0.00     0     0  2480     0 78.94 5.429  63.4     0     0  2473   251  0.62  0.81 106.6  48.2  7.90  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 294    81    66   9.2  -9.8 30.83  6.76  0.86  2.84 156.0  2.34 0.353  2.70  4697    28   634  4035   935  3100     0  0.00     0     0  2528     0 80.42 5.713  62.6     0     0  2544   251  0.63  0.81 107.5  61.7 10.41  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.08  0.00  0.00
 2015 295    82    67   9.3  -9.5 31.31  6.86  0.88  2.84 317.7  2.47 0.375  2.84  4990    28   668  4293   987  3306     0  0.00     0     0  2691     0 81.93 6.007  62.7     0     0  2615   250  0.64  0.82 104.1  28.9  5.17  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.07  0.00  0.00
 2015 296    83    68  11.8  -9.0 31.92  6.98  0.89  2.84 310.2  2.63 0.406  3.04  5275    28   702  4545  1057  3487     0  0.00     0     0  2811     0 83.83 6.400  61.9     0     0  2705   249  0.65  0.82 100.8  26.7  5.20  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 297    84    69  14.4  -8.7 32.66  7.12  0.91  2.84 158.6  2.89 0.446  3.33  5419    28   719  4672  1166  3506     0  0.00     0     0  2767     0 86.16 6.904  59.2     0     0  2815   248  0.66  0.82 102.3  51.2 10.34  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 298    85    70  13.2  -8.5 33.34  7.26  0.93  2.84 194.8  3.13 0.487  3.62  5598    28   739  4830  1273  3557     0  0.00     0     0  2749     0 88.30 7.378  56.9     0     0  2916   246  0.67  0.82 101.9  42.6  8.74  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 299    86    71  10.7  -8.3 33.90  7.37  0.94  2.84 163.9  3.33 0.522  3.85  5748    28   756  4964  1361  3603     0  0.00     0     0  2736     0 90.05 7.773  55.1     0     0  2916   245  0.68  0.83 102.5  53.9 11.17  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 300    87    72  10.8  -7.9 34.45  7.48  0.95  2.84 290.1  3.53 0.563  4.09  6016    28   785  5202  1449  3753     0  0.00     0     0  2801     0 91.81 8.179  53.8     0     0  2916   244  0.69  0.83  99.8  28.8  6.22  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 301    88    73  10.9  -7.7 35.01  7.59  0.96  2.84 210.6  3.73 0.601  4.33  6210    28   807  5375  1538  3837     0  0.00     0     0  2813     0 93.60 8.607  52.3     0     0  2916   243  0.70  0.83 100.4  40.2  8.85  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 302    89    74   7.8  -7.7 35.41  7.67  0.96  2.84 288.5  3.84 0.626  4.47  6477    28   835  5613  1589  4025     0  0.00     0     0  2947     0 94.87 8.920  52.5     0     0  2916   242  0.70  0.83  97.8  30.7  7.08  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.23  0.00  0.00
 2015 303    90    75   7.8  -7.7 35.82  7.75  0.97  2.84 308.8  3.95 0.651  4.60  6764    28   866  5869  1638  4231     0  0.00     0     0  3097     0 96.15 9.244  52.8     0     0  2916   241  0.71  0.83  95.0  27.9  6.81  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.23  0.00  0.00
 2015 304    91    76   9.8  -7.5 36.32  7.85  0.97  2.84 371.6  4.13 0.692  4.82  7109    28   903  6178  1716  4461     0  0.00     0     0  3235     0 97.75 9.666  52.4     0     0  2916   241  0.72  0.83  91.5  21.3  5.55  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.02  0.00  0.00
 2015 305    92    77  12.4  -7.2 36.96  7.97  0.98  2.84 311.4  4.34 0.741  5.09  7397    28   933  6436  1818  4618     0  0.00     0     0  3285     0 99.79 10.22  51.0     0     0  2869   239  0.73  0.84  88.7  23.0  6.40  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 306    93    78  12.9  -6.9 37.62  8.10  0.98  2.84 308.9  4.63 0.800  5.43  7683    28   962  6693  1950  4743     0  0.00     0     0  3293     0 101.9 10.82  49.2     0     0  2821   237  0.74  0.84  86.1  22.3  6.32  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 307    94    79  13.9  -6.4 38.34  8.25  0.99  2.84 348.2  4.95 0.869  5.82  8006    28   995  6984  2104  4879     0  0.00     0     0  3292     0 104.2 11.49  47.1     0     0  2771   235  0.75  0.84  82.9  18.2  5.34  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 308    95    80  14.7  -6.0 39.10  8.40  0.99  2.84 377.8  5.29 0.944  6.23  8358    28  1029  7300  2268  5032     0  0.00     0     0  3293     0 106.7 12.22  45.1     0     0  2720   233  0.76  0.84  79.3  15.6  4.80  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 309    96    81  14.1  -6.0 39.83  8.54  0.99  2.84 391.9  5.61 1.019  6.63  8722    28  1065  7629  2427  5202     0  0.00     0     0  3306     0 109.1 12.95  43.3     0     0  2672   231  0.77  0.85  75.5  14.5  4.73  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 310    97    82  14.5  -6.0 40.65  8.69  0.99  2.84 380.3  5.94 1.096  7.04  9076    28  1098  7950  2590  5360     0  0.00     0     0  3304     0 111.6 13.72  41.6     0     0  2625   229  0.79  0.85  71.9  14.2  4.94  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 311    98    83  12.0  -6.0 41.35  8.69  0.99  2.84 168.0  5.88 1.116  7.00  9234    28  1112  8093  2579  5503     0  0.00     0     0  3359    12 111.6 14.38  41.6     0     0  2587   228  0.80  0.85  71.1  34.2  8.72  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 312    99    84  10.8  -6.0 41.98  8.69  0.99  2.84 203.2  5.83 1.141  6.97  9425    28  1129  8267  2568  5677     0  0.00     0     0  3422    23 111.6 14.98  41.5     0     0  2554   227  0.80  0.86  74.8  30.7  5.73  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 313   100    85  13.3  -6.0 42.75  8.69  0.99  2.84 200.3  5.77 1.165  6.93  9613    28  1145  8439  2552  5851     0  0.00     0     0  3487    36 111.6 15.73  41.5     0     0  2514   226  0.82  0.86  76.6  30.0  5.26  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 314   101    86  11.9  -6.0 43.44  8.69  0.99  2.84 310.2  5.71 1.206  6.92  9906    28  1170  8707  2540  6119     0  0.00     0     0  3580    48 111.6 16.41  41.3     0     0  2479   225  0.83  0.86  74.0  19.1  3.20  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 315   102    87  13.1  -6.0 44.21  8.69  0.99  2.84 222.7  5.65 1.234  6.88 10116    28  1187  8901  2525  6314     0  0.00     0     0  3651    62 111.6 17.18  41.3     0     0  2441   224  0.84  0.87  72.6  25.6  4.04  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 316   103    88  12.8  -6.0 44.95  8.69  0.99  2.84 145.1  5.59 1.250  6.84 10253    28  1197  9027  2511  6441     0  0.00     0     0  3702    74 111.6 17.94  41.4     0     0  2406   222  0.85  0.87  72.2  39.8  6.03  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 317   104    89  15.1  -6.0 45.83  8.69  0.99  2.84 274.6  5.52 1.285  6.80 10513    28  1217  9267  2494  6684     0  0.00     0     0  3789    90 111.6 18.84  41.3     0     0  2364   221  0.86  0.87  70.2  19.2  2.92  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 318   105    90  12.7  -6.0 46.57  8.69  0.99  2.84 236.5  5.46 1.315  6.77 10737    28  1233  9475  2480  6892     0  0.00     0     0  3865   103 111.6 19.62  41.2     0     0  2331   220  0.87  0.88  68.6  23.0  3.40  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 319   106    91  13.4  -6.0 47.34  8.69  0.99  2.84 190.0  5.39 1.338  6.73 10917    28  1246  9643  2465  7061     0  0.00     0     0  3929   116 111.6 20.44  41.2     0     0  2296   219  0.88  0.88  67.6  28.1  2.34  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 320   107    92  10.1  -6.0 47.93  8.69  0.99  2.84 133.6  5.35 1.354  6.70 11044    28  1254  9761  2455  7180     0  0.00     0     0  3975   127 111.6 21.08  41.3     0     0  2271   218  0.89  0.89  74.1  47.2  2.91  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 321   108    93   8.4  -6.0 48.42  8.69  0.99  2.84 321.9  5.31 1.401  6.71 11351    28  1275 10048  2446  7466     0  0.00     0     0  4069   136 111.6 21.60  41.1     0     0  2250   217  0.90  0.89  72.6  20.0  2.52  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.16  0.00  0.00
 2015 322   109    94   7.6  -6.0 48.86  8.69  0.99  2.84 193.9  5.27 1.427  6.70 11536    28  1287 10221  2437  7561     0  0.00    79    79  4129   143 111.6 22.08  41.0     0     0  2232   216  0.90  0.89  80.4  37.7  4.23  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.24  0.00  0.00
 2015 323   110    95   5.8  -6.0 49.20  8.69  0.99  2.84 167.2  5.25 1.451  6.70 11696    28  1298 10370  2431  7543     0  0.00   247   147  4180   149 111.6 22.46  40.9     0     0  2218   216  0.91  0.89  79.4  44.9  5.05  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.42  0.00  0.00
 2015 324   111    96  10.6  -6.0 49.82  8.69  0.99  2.84 118.0  5.20 1.464  6.66 11808    28  1304 10476  2416  7520     0  0.00   379   195  4222   160 111.6 23.15  40.9     0     0  2193   215  0.92  0.90  85.5  61.3  6.37  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 325   112    97  12.6  -6.0 51.90  8.69  0.99  2.84 346.7  5.14 1.513  6.65 12140    28  1324 10788  2401  7643     0  0.00   571   337  4329   173 111.6 23.97  40.8     0     0  2164   214  0.93  0.90  84.2  19.3  2.59  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 326   113    98  12.5  -6.0 54.41  8.69  0.99  2.84 266.5  5.09 1.546  6.64 12396    28  1338 11030  2391  7617     0  0.00   839   447  4411   183 111.6 24.80  40.7     0     0  2136   213  0.94  0.91  84.2  25.2  4.34  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 327   114    99  13.7  -6.0 57.15  8.69  0.99  2.84 280.4  5.05 1.581  6.63 12667    28  1351 11288  2379  7646     0  0.00  1068   564  4499   194 111.6 25.72  40.6     0     0  2107   212  0.95  0.92  81.1  22.6  3.89  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 328   115   100  14.6  -6.0 60.19  8.69  0.99  2.84 299.9  4.99 1.620  6.61 12958    28  1362 11567  2367  7686     0  0.00  1308   691  4595   205 111.6 26.71  40.4     0     0  2076   211  0.96  0.93  77.9  19.8  2.65  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 329   116   101  11.7  -6.0 66.04  8.69  0.98  2.84 145.7  4.78 1.636  6.42 13099    28  1366 11705  2277  7649     0  0.00  1512   754  4697   267 111.6 27.50  41.1     0     0  2052   210  0.97  0.95  77.8  44.2  5.43  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 330   117   102  11.1  -6.0 70.24  8.69  0.98  2.84 122.9  4.61 1.649  6.26 13219    28  1368 11822  2204  7668     0  0.00  1635   808  4782   316 111.6 28.26  41.6     0     0  2030   209  0.98  0.96  91.8  62.7  6.40  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 331   118   103  11.2  -6.0 71.11  8.69  0.98  2.84 317.5  4.44 1.695  6.14 13532    28  1374 12129  2135  7812     4  0.00  1815   951  4916   363 111.6 29.03  41.8 28766 .0000  2007   208  0.99  0.97  88.3  23.0  5.16  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 332   119   104  12.4  -6.0 72.06  8.69  0.97  2.84 392.9  4.28 1.754  6.03 13920    28  1379 12512  2064  7900    29  0.00  2110  1150  5055   410 111.6 29.88  41.9 28766 .0001  1984   207  1.00  0.98  83.6  17.0  4.02  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 333   120   105  15.4  -6.0 73.25  8.69  0.97  2.84 373.5  4.09 1.744  5.84 14289    28  1382 12879  1985  7948    98  0.01  2384  1220  5403   463 111.6 30.95  43.9 28766 .0003  1955   206  1.01  0.98  78.9  15.9  3.98  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 334   121   106  14.1  -6.0 74.33  8.69  0.96  2.84 329.1  3.87 1.735  5.60 14615    28  1385 13201  1886  8133   190  0.01  2463  1312  5700   529 111.6 31.92  45.7 28766 .0007  1929   205  1.02  0.98  75.0  17.7  2.85  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 335   122   107  18.4  -6.0 75.74  8.69  0.96  2.84 352.9  3.66 1.724  5.38 14964    28  1388 13547  1795  8267   371  0.03  2525  1493  5925   589 111.6 33.19  47.1 28766 .0013  1897   204  1.04  0.98  70.3  14.0  1.92  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 336   123   108  18.8  -6.0 77.19  8.69  0.94  2.84 408.6  3.39 1.712  5.10 15368    28  1392 13947  1675  8397   618  0.04  2589  1739  6158   667 111.6 34.50  48.6 28766 .0021  1865   202  1.05  0.98  64.6  11.0  1.50  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 337   124   109  16.3  -6.0 78.45  8.69  0.93  2.84 280.3  3.12 1.702  4.82 15645    28  1394 14222  1551  8420   885  0.06  2618  2006  6246   748 111.6 35.63  49.6 28766 .0031  1839   201  1.07  0.98  61.0  16.3  2.24  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 338   125   110  17.0  -6.0 79.75  8.69  0.91  1.41 184.4  2.82 1.692  4.51 15826    28  1395 14403  1412  8331  1211  0.08  2611  2332  6191   838 111.6 36.82  50.1 28766 .0042  1812   200  1.08  0.98  58.5  11.7  0.50  1.00  0.50  0.62  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
 2015 339   126   111  18.1  -6.0 80.24  8.69  0.88  1.08 145.8  2.52 1.681  4.20 15970    28  1396 14546  1270  8159  1611  0.11  2576  2733  6024   929 111.6 38.07  50.2 28766 .0056  1784   199  1.09  0.98  56.9  10.6  0.38  1.00  0.62  0.71  0.00  0.00  0.00   0.0  0.00  0.00  0.00  0.00
